task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
114,-,19464,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,SPT5_T15_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SPT5_T15_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309385348,1788309385444,1788309386359,1011,0,-,91.0,0.0,6946816,164200448,6946816,231448576,6160195,15724,1076,21,0,20480,410,1,/home/ahmed/chipseq_run/work/07/22f0d66e5de94a4862b94f862792f2,-,-,AMD Ryzen 5 7535U with Radeon Graphics
112,-,19505,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS,SPT5_T15_REP1,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS (SPT5_T15_REP1),COMPLETED,0,-,quay.io/biocontainers/phantompeakqualtools:1.2.2--0,2,21600000,-,6442450944,1,1788309386363,1788309386459,1788309391455,5092,4000,-,65.6,1.5,114708480,613924864,114708480,613928960,57935106,43085694,11495,10706,0,9273344,41,10,/home/ahmed/chipseq_run/work/7a/d006a1047aa928939e82bca4fef93c,-,-,AMD Ryzen 5 7535U with Radeon Graphics
113,-,19547,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,SPT5_T15_REP1,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS (SPT5_T15_REP1),COMPLETED,0,-,quay.io/biocontainers/picard:2.27.4--hdfd78af_0,2,21600000,-,6442450944,1,1788309391460,1788309391555,1788309398959,7499,5000,-,325.1,3.2,252784640,9973391360,252784640,9977364480,84732083,852687,14850,619,0,958464,17,0,/home/ahmed/chipseq_run/work/70/4c9bf5d974ee0c494c34c977f4ddb0,-,-,AMD Ryzen 5 7535U with Radeon Graphics
116,-,19592,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,SPT5_INPUT_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SPT5_INPUT_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309398964,1788309399059,1788309399879,915,0,-,114.3,0.0,6684672,164200448,6684672,231448576,9618966,15541,1596,21,0,20480,461,0,/home/ahmed/chipseq_run/work/ae/e8019cc45537a57d6a650eae35bb9f,-,-,AMD Ryzen 5 7535U with Radeon Graphics
115,-,19633,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS,SPT5_INPUT_REP2,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS (SPT5_INPUT_REP2),COMPLETED,0,-,quay.io/biocontainers/phantompeakqualtools:1.2.2--0,2,21600000,-,6442450944,1,1788309399885,1788309399979,1788309405857,5972,4000,-,58.3,1.5,118943744,617590784,118943744,617594880,83761661,65449361,17054,16166,0,14069760,51,20,/home/ahmed/chipseq_run/work/be/679e2658c719d3b4d05c50200faea6,-,-,AMD Ryzen 5 7535U with Radeon Graphics
117,-,19675,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,SPT5_INPUT_REP2,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS (SPT5_INPUT_REP2),COMPLETED,0,-,quay.io/biocontainers/picard:2.27.4--hdfd78af_0,2,21600000,-,6442450944,1,1788309405863,1788309405957,1788309413523,7660,5000,-,315.4,4.4,338767872,11628818432,338767872,11674693632,88144412,811841,15364,609,0,913408,21,12,/home/ahmed/chipseq_run/work/bb/36c617244f66067acf59acf95f71f3,-,-,AMD Ryzen 5 7535U with Radeon Graphics
119,-,19720,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,SPT5_T0_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SPT5_T0_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309413529,1788309413623,1788309414371,842,1000,-,100.0,0.0,6946816,164200448,6946816,231448576,4451376,16644,816,21,0,20480,428,0,/home/ahmed/chipseq_run/work/0d/ce452ae06df1e08a27083f3b56e6cb,-,-,AMD Ryzen 5 7535U with Radeon Graphics
120,-,19761,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS,SPT5_T0_REP2,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS (SPT5_T0_REP2),COMPLETED,0,-,quay.io/biocontainers/phantompeakqualtools:1.2.2--0,2,21600000,-,6442450944,1,1788309414377,1788309414471,1788309418831,4454,3000,-,70.8,1.3,102346752,601374720,102346752,601378816,43244043,30103435,8275,7537,0,6623232,45,10,/home/ahmed/chipseq_run/work/17/b0247f0f768036b84c9dcdc5f5b5f7,-,-,AMD Ryzen 5 7535U with Radeon Graphics
118,-,19802,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,SPT5_T0_REP2,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS (SPT5_T0_REP2),COMPLETED,0,-,quay.io/biocontainers/picard:2.27.4--hdfd78af_0,2,21600000,-,6442450944,1,1788309418836,1788309418932,1788309426225,7389,4000,-,320.1,3.7,293085184,11607937024,298184704,11674812416,83033956,856832,14593,620,0,962560,21,3,/home/ahmed/chipseq_run/work/38/e0faae09343fe5ea6e981cae9b6964,-,-,AMD Ryzen 5 7535U with Radeon Graphics
122,-,19846,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS,SPT5_INPUT_REP1,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS (SPT5_INPUT_REP1),COMPLETED,0,-,quay.io/biocontainers/phantompeakqualtools:1.2.2--0,2,21600000,-,6442450944,1,1788309426230,1788309426325,1788309432033,5803,4000,-,59.0,1.5,117723136,616464384,117723136,616468480,81375650,63353156,16534,15655,0,13631488,52,18,/home/ahmed/chipseq_run/work/77/78f8d40d099ea355edf65886ee2d27,-,-,AMD Ryzen 5 7535U with Radeon Graphics
121,-,19887,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,SPT5_INPUT_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SPT5_INPUT_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309432037,1788309432134,1788309432936,899,0,-,97.7,0.0,6946816,164200448,6946816,231448576,9329118,15372,1552,21,0,20480,430,1,/home/ahmed/chipseq_run/work/a7/b11a1330945bb90d1d50327532453c,-,-,AMD Ryzen 5 7535U with Radeon Graphics
123,-,19929,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,SPT5_INPUT_REP1,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS (SPT5_INPUT_REP1),COMPLETED,0,-,quay.io/biocontainers/picard:2.27.4--hdfd78af_0,2,21600000,-,6442450944,1,1788309432939,1788309433037,1788309441160,8221,5000,-,352.2,4.8,377843712,11607289856,383225856,11679055872,87852228,810746,15319,609,0,913408,23,13,/home/ahmed/chipseq_run/work/21/107635bab0985f7c1b0c0d687302fd,-,-,AMD Ryzen 5 7535U with Radeon Graphics
126,-,19970,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX,SPT5_T15_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SPT5_T15_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309441164,1788309441260,1788309442032,868,0,-,107.5,0.0,6684672,164200448,6684672,231448576,6186973,15709,1078,21,0,20480,479,0,/home/ahmed/chipseq_run/work/f2/bf876a53f821d4fed9a0a7340117d2,-,-,AMD Ryzen 5 7535U with Radeon Graphics
125,-,20011,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS,SPT5_T15_REP2,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS (SPT5_T15_REP2),COMPLETED,0,-,quay.io/biocontainers/phantompeakqualtools:1.2.2--0,2,21600000,-,6442450944,1,1788309442036,1788309442132,1788309447043,5007,3000,-,69.5,1.5,115798016,614510592,115798016,614514688,58032939,43156749,11512,10724,0,9363456,41,26,/home/ahmed/chipseq_run/work/64/f84a48fc2a3c6b491fa21e970177c8,-,-,AMD Ryzen 5 7535U with Radeon Graphics
124,-,20055,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,SPT5_T15_REP2,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS (SPT5_T15_REP2),COMPLETED,0,-,quay.io/biocontainers/picard:2.27.4--hdfd78af_0,2,21600000,-,6442450944,1,1788309447048,1788309447143,1788309454686,7638,5000,-,319.6,3.7,289505280,11656421376,289505280,11660394496,84766936,853110,14853,619,0,958464,17,56,/home/ahmed/chipseq_run/work/30/5e7305959e635dd0aee81b2f19767d,-,-,AMD Ryzen 5 7535U with Radeon Graphics
127,-,20100,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS,SPT5_T0_REP1,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS (SPT5_T0_REP1),COMPLETED,0,-,quay.io/biocontainers/r-base:3.5.1,1,14400000,-,6442450944,1,1788309454690,1788309454783,1788309456860,2170,0,-,312.0,0.0,2883584,11575296,2883584,11579392,5797300,12515,575,36,22257664,32768,1,0,/home/ahmed/chipseq_run/work/c3/fa000c218da408bc5e8f1c4d427191,-,-,AMD Ryzen 5 7535U with Radeon Graphics
129,-,20149,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,SPT5_T0_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T0_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309456866,1788309456960,1788309457811,945,0,-,130.7,0.1,7471104,165740544,7471104,232988672,5141591,61896,928,32,0,65536,4,1,/home/ahmed/chipseq_run/work/de/d0dd6123140b2fbd64acf81ef160e9,-,-,AMD Ryzen 5 7535U with Radeon Graphics
128,-,20192,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,SPT5_T0_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T0_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309457816,1788309457911,1788309458654,838,0,-,106.9,0.1,7208960,164200448,7208960,231448576,5140215,5484,928,19,0,12288,425,0,/home/ahmed/chipseq_run/work/46/ba5e4cf03b540a76757ce13a65993e,-,-,AMD Ryzen 5 7535U with Radeon Graphics
130,-,20237,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,SPT5_T0_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T0_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309458659,1788309458754,1788309459424,765,0,-,78.3,0.0,3276800,5640192,3276800,5644288,122796,5291,224,19,0,12288,2,0,/home/ahmed/chipseq_run/work/a9/d1c08ea8d6e9f9ae5c68b2f76152db,-,-,AMD Ryzen 5 7535U with Radeon Graphics
132,-,20281,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,SPT5_T15_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T15_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309459428,1788309459524,1788309460232,804,0,-,83.7,0.0,3145728,5640192,3145728,5644288,123358,5292,224,19,0,12288,2,0,/home/ahmed/chipseq_run/work/c0/72c85168e7db935a8e8a9c5fb7a6d7,-,-,AMD Ryzen 5 7535U with Radeon Graphics
131,-,20322,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,SPT5_T15_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T15_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309460237,1788309460332,1788309461118,881,0,-,121.1,0.0,6946816,164200448,6946816,231448576,6160319,5484,1076,19,0,12288,435,1,/home/ahmed/chipseq_run/work/29/3da3baa184f4706dd611d729feb104,-,-,AMD Ryzen 5 7535U with Radeon Graphics
133,-,20365,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,SPT5_T15_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T15_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309461123,1788309461218,1788309462089,966,0,-,127.1,0.1,7733248,165740544,7733248,232841216,6161689,62231,1076,32,0,65536,4,1,/home/ahmed/chipseq_run/work/0e/9a6991c6323bb69121c490fceb1fd8,-,-,AMD Ryzen 5 7535U with Radeon Graphics
134,-,20408,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS,SPT5_T15_REP1,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS (SPT5_T15_REP1),COMPLETED,0,-,quay.io/biocontainers/r-base:3.5.1,1,14400000,-,6442450944,1,1788309462094,1788309462189,1788309464139,2045,0,-,381.4,0.1,14286848,603131904,14286848,603136000,5797245,12530,575,36,0,32768,10,4,/home/ahmed/chipseq_run/work/2e/5ad153ada1d7aec30c07bd779ed61f,-,-,AMD Ryzen 5 7535U with Radeon Graphics
135,-,20457,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,SPT5_INPUT_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_INPUT_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309464144,1788309464240,1788309465080,936,0,-,122.3,0.0,6946816,164200448,6946816,231448576,9619082,5484,1596,19,0,12288,433,1,/home/ahmed/chipseq_run/work/72/63d9883e3aafc69b1d27190fe0191a,-,-,AMD Ryzen 5 7535U with Radeon Graphics
137,-,20500,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,SPT5_INPUT_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_INPUT_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309465085,1788309465180,1788309465884,799,0,-,58.5,0.0,3276800,5640192,3276800,5644288,123179,5297,224,19,0,12288,2,0,/home/ahmed/chipseq_run/work/d5/1501ed1ab5c35074e6b9e7b1ef3fd8,-,-,AMD Ryzen 5 7535U with Radeon Graphics
136,-,20543,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,SPT5_INPUT_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_INPUT_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309465888,1788309465984,1788309466895,1007,0,-,139.0,0.1,7340032,165740544,7340032,232841216,9620466,43545,1596,28,0,49152,3,0,/home/ahmed/chipseq_run/work/f1/db07ef8c10a9aebe758c1da1916003,-,-,AMD Ryzen 5 7535U with Radeon Graphics
138,-,20584,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS,SPT5_INPUT_REP2,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS (SPT5_INPUT_REP2),COMPLETED,0,-,quay.io/biocontainers/r-base:3.5.1,1,14400000,-,6442450944,1,1788309466900,1788309466995,1788309468955,2055,0,-,354.3,0.1,14155776,603131904,14155776,603136000,5796986,12561,575,36,0,32768,11,7,/home/ahmed/chipseq_run/work/de/78b9fa81b5859ae6003b720e90ca90,-,-,AMD Ryzen 5 7535U with Radeon Graphics
140,-,20633,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,SPT5_T0_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T0_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309468959,1788309469056,1788309469767,808,0,-,99.1,0.0,6553600,164200448,6553600,231448576,4451489,5476,816,19,0,12288,432,1,/home/ahmed/chipseq_run/work/95/34bb2275444727b973666aff2297ac,-,-,AMD Ryzen 5 7535U with Radeon Graphics
141,-,20677,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,SPT5_T0_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T0_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309469771,1788309469867,1788309470614,843,0,-,57.1,0.0,3145728,5640192,3145728,5644288,124271,5290,224,19,0,12288,2,0,/home/ahmed/chipseq_run/work/39/2c938700c8b27aa732d9ad73e10d40,-,-,AMD Ryzen 5 7535U with Radeon Graphics
139,-,20721,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,SPT5_T0_REP2,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T0_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309470619,1788309470714,1788309471604,985,0,-,116.9,0.1,7471104,165740544,7471104,232685568,4452871,66029,816,33,0,69632,2,1,/home/ahmed/chipseq_run/work/dc/7384efa3e8fa1821619826dcdc1566,-,-,AMD Ryzen 5 7535U with Radeon Graphics
143,-,20762,NFCORE_CHIPSEQ:CHIPSEQ:MACS2_CALLPEAK,SPT5_T0_REP2,NFCORE_CHIPSEQ:CHIPSEQ:MACS2_CALLPEAK (SPT5_T0_REP2),COMPLETED,0,-,quay.io/biocontainers/macs2:2.2.7.1--py38h4a8c8d9_3,2,21600000,-,6442450944,1,1788309471609,1788309471704,1788309474498,2889,2000,-,139.6,0.8,62164992,1619243008,62164992,1633337344,33798766,15233058,4258,175,28905472,15286272,417,30,/home/ahmed/chipseq_run/work/90/c2d748c2f9678d0d552b90362fcc84,-,-,AMD Ryzen 5 7535U with Radeon Graphics
142,-,20806,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTFINGERPRINT,SPT5_T0_REP2,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTFINGERPRINT (SPT5_T0_REP2),COMPLETED,0,-,quay.io/biocontainers/deeptools:3.5.1--py_0,2,21600000,-,6442450944,1,1788309474505,1788309474598,1788309489549,15044,13000,-,97.7,14.8,1138253824,1737846784,1215864832,1737850880,50068150,397681,7105,67,75096064,401408,1277,46,/home/ahmed/chipseq_run/work/f5/3a3f45cf18b7e9ca15830ab1adc731,-,-,AMD Ryzen 5 7535U with Radeon Graphics
144,-,20857,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS,SPT5_T0_REP2,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS (SPT5_T0_REP2),COMPLETED,0,-,quay.io/biocontainers/r-base:3.5.1,1,14400000,-,6442450944,1,1788309489558,1788309489649,1788309491770,2212,0,-,356.9,0.1,13762560,602976256,13762560,602980352,5797300,12517,575,36,0,32768,10,1,/home/ahmed/chipseq_run/work/71/be63d75eebafb808aa2998ac0778a7,-,-,AMD Ryzen 5 7535U with Radeon Graphics
145,-,20907,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS,SPT5_INPUT_REP1,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS (SPT5_INPUT_REP1),COMPLETED,0,-,quay.io/biocontainers/r-base:3.5.1,1,14400000,-,6442450944,1,1788309491775,1788309491871,1788309493934,2159,0,-,364.7,0.2,14548992,603131904,14548992,603136000,5796921,12543,575,36,0,32768,11,1,/home/ahmed/chipseq_run/work/2f/a18fc1b4a0e6303e49dc799f3ab039,-,-,AMD Ryzen 5 7535U with Radeon Graphics
146,-,20957,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,SPT5_INPUT_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_INPUT_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309493938,1788309494034,1788309494808,870,0,-,88.9,0.0,3276800,5640192,3276800,5644288,123006,5297,224,19,0,12288,2,0,/home/ahmed/chipseq_run/work/ee/800f4487d0e1d7029ae8c09f04730a,-,-,AMD Ryzen 5 7535U with Radeon Graphics
148,-,21000,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,SPT5_INPUT_REP1,NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_INPUT_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.15.1--h1170115_0,2,14400000,-,6442450944,1,1788309494813,1788309494908,1788309495803,990,0,-,135.4,0.1,7340032,165740544,7340032,232841216,9330624,43460,1552,28,0,49152,5,1,/home/ahmed/chipseq_run/work/26/c4a0035f33739e90d75530f1380854,-,-,AMD Ryzen 5 7535U with Radeon Graphics
152,-,21042,NFCORE_CHIPSEQ:CHIPSEQ:MACS2_CALLPEAK,SPT5_T15_REP1,NFCORE_CHIPSEQ:CHIPSEQ:MACS2_CALLPEAK (SPT5_T15_REP1),COMPLETED,0,-,quay.io/biocontainers/macs2:2.2.7.1--py38h4a8c8d9_3,2,21600000,-,6442450944,1,1788309495807,1788309495904,1788309498522,2715,2000,-,149.3,0.8,64425984,1620127744,64425984,1633333248,35640087,15690573,4606,180,0,15749120,6,10,/home/ahmed/chipseq_run/work/dc/d0aa75e1de7ae065f95168a04e7b48,-,-,AMD Ryzen 5 7535U with Radeon Graphics
150,-,21085,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTFINGERPRINT,SPT5_T0_REP1,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTFINGERPRINT (SPT5_T0_REP1),COMPLETED,0,-,quay.io/biocontainers/deeptools:3.5.1--py_0,2,21600000,-,6442450944,1,1788309498526,1788309498623,1788309512241,13715,11000,-,100.7,11.6,896344064,1425223680,1216315392,1737850880,51907118,397717,7387,67,0,401408,16,66,/home/ahmed/chipseq_run/work/3b/afd849fb6522d4880528c9d5350436,-,-,AMD Ryzen 5 7535U with Radeon Graphics
