AMDPROFILER POWER PROFILE REPORT,,,,,,,,,,
,,,,,,,,,,
AMDuProfCLI.exe Version 5.3.521.0,,,,,,,,,,
,,,,,,,,,,
LAUNCHED APPLICATION DETAILS,,,,,,,,,,
Target Path:,C:\Windows\System32\cmd.exe,,,,,,,,,
Command Line Arguments:,/c timeout 3600 ,,,,,,,,,
Working Directory:,C:\Program Files\AMD\AMDuProf\bin,,,,,,,,,
CPU Core Affinity Mask:,,,,,,,,,,
,,,,,,,,,,
PROFILE DETAILS,,,,,,,,,,
CPU Details:,Family(0x17) Model(0x60),,,,,,,,,
Sampling Interval:,1000 milli-seconds,,,,,,,,,
Profile Start Time:,Jul-28-2026_16-19-02,,,,,,,,,
,,,,,,,,,,
PROFILED COUNTERS,,,,,,,,,,
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION,,,,,,
48,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.,,,,,,
50,core0-power,Power,W,Core0-Average Power reported in Watts.,,,,,,
52,core1-power,Power,W,Core1-Average Power reported in Watts.,,,,,,
54,core2-power,Power,W,Core2-Average Power reported in Watts.,,,,,,
56,core3-power,Power,W,Core3-Average Power reported in Watts.,,,,,,
58,core4-power,Power,W,Core4-Average Power reported in Watts.,,,,,,
60,core5-power,Power,W,Core5-Average Power reported in Watts.,,,,,,
62,core6-power,Power,W,Core6-Average Power reported in Watts.,,,,,,
64,core7-power,Power,W,Core7-Average Power reported in Watts.,,,,,,
,,,,,,,,,,
PROFILE RECORDS,,,,,,,,,,
910,16:34:16:600,31.66,3.13,4.51,3.32,3.72,3.11,2.73,2.64,2.99
911,16:34:17:606,32.72,3.68,4.28,3.72,3.86,3.28,3.37,3,2.25
912,16:34:18:608,30.16,2.83,3.87,3.81,3.63,3.35,2.83,2.89,2.97
913,16:34:19:613,29.85,3.03,3.97,3.73,3.71,3.41,3.54,2.9,2.94
914,16:34:20:615,29.94,2.86,3.97,4.32,3.6,3.55,2.82,2.78,3.01
915,16:34:21:622,29.86,2.98,4.11,3.46,3.69,2.84,2.53,2.4,4.45
916,16:34:22:631,29.63,2.58,4.05,3.1,2.94,2.48,3.43,2.47,1.62
917,16:34:23:638,27.42,2.83,3.82,2.92,3.09,3.43,2.82,3.05,1
918,16:34:24:642,21.25,1.13,3.03,3.34,2.88,2.74,2.76,2.99,0.91
919,16:34:25:650,23.01,2.34,4.02,2.82,3.54,2.65,2.18,2.34,2.11
920,16:34:26:657,24.79,2.88,1.73,4.62,3.09,1.04,1.12,0.77,2.89
921,16:34:27:660,30.89,3.89,2.39,3.36,2.42,1.73,0.84,2.91,3.47
922,16:34:28:664,34.85,3.67,2.12,1.92,2.03,3.13,2.47,2.58,3.02
923,16:34:29:670,31.87,2.93,3.33,3.4,3.27,3.6,3.13,2.32,1.17
924,16:34:30:674,23.85,1.29,5.26,3.81,3.77,3.2,3.51,4.35,3.52
925,16:34:31:676,27.4,3.58,3.96,2.9,2.67,3.64,3.47,4.76,4.25
926,16:34:32:678,25.5,2.82,4.35,3.75,3.69,1.43,1.13,1.44,2.7
927,16:34:33:684,23.46,1.3,2.39,3.57,2.92,2.54,1.98,3.49,1.98
928,16:34:34:689,26.66,2.88,1.48,3.24,2.55,3.12,1.41,2.07,2.59
929,16:34:35:696,29.18,3.3,2.4,1.49,1.32,4.49,2.69,0.86,2.1
930,16:34:36:700,30.58,1.9,2.8,2.22,5.19,1.97,1.89,1.91,1.05
931,16:34:37:702,23.39,0.97,3.06,3.09,3.47,2.33,3.26,2.63,1.17
932,16:34:38:707,25.75,2.53,3.65,2.85,2.28,4.6,4.94,3.73,4.3
933,16:34:39:712,21.19,0.78,1.05,3.58,2.06,1.64,0.99,5.99,0.75
934,16:34:40:717,20.52,0.4,2.87,4.18,2.72,1.15,3.11,2.75,2.74
935,16:34:41:721,22.34,1.27,1.07,3.73,1.91,1.24,0.54,1.65,1.81
936,16:34:42:723,25.68,2.25,3.86,2.47,2.19,0.51,0.36,3.76,1.36
937,16:34:43:730,15.67,1.47,1.85,1.44,2.51,1.65,0.64,3.95,4.37
938,16:34:44:739,34.71,2.63,3.18,2.09,3.09,2.25,3.24,2.24,0.81
939,16:34:45:739,22.67,1.59,1.38,1.2,0.95,1.06,1.35,1.24,0.58
940,16:34:46:746,13.68,0.4,4.18,3.89,4.1,3.57,4,3.64,1.88
941,16:34:47:748,24.04,2.45,2.46,1.36,2.93,2.57,4.06,0.55,2.93
942,16:34:48:751,29.87,2.99,1.15,0.86,0.7,0.44,1.85,1.53,0.96
943,16:34:49:757,19.33,1.49,2.53,2.63,3.16,2.33,1.98,1.66,3.01
944,16:34:50:760,28.79,2.32,4.15,3.71,3.35,3.41,3.21,2.47,3.07
945,16:34:51:762,28.56,3.21,1.79,2.55,3.52,1.25,1.73,0.99,2.37
946,16:34:52:767,23.64,1.07,2.8,3.59,3.75,3.39,2.1,2.58,1.56
947,16:34:53:770,21.52,1.27,4.47,3.15,2.64,2.35,2.27,2.37,2.48
948,16:34:54:776,20.78,2.08,4.26,1.16,1.06,3.12,3.62,2.38,0.32
949,16:34:55:786,11.81,0.39,2.54,1.36,1.28,2.32,1.95,2.39,1.35
950,16:34:56:787,19.41,1.89,3.52,1.35,0.6,0.86,1.69,1.22,3.05
951,16:34:57:789,29.42,3.24,0.45,0.85,0.32,1.44,0.75,0.89,3.09
952,16:34:58:794,32.75,3.52,2.34,2.1,2.07,1.54,1.54,1.2,2.19
953,16:34:59:804,23.96,1.49,4.56,2.59,2.9,2.87,2.42,2.7,2.07
954,16:35:0:809,26.18,2.6,5.78,4.3,3.23,3.98,3.26,2.16,2.17
955,16:35:1:818,26.03,3.3,2.47,1.65,2.95,3.69,2.06,2.55,1.27
956,16:35:2:822,19.67,0.63,3.28,2.62,2.57,2.65,2.73,1.72,0.66
957,16:35:3:823,19.66,4,2.31,1.72,2.23,2.42,5.99,1.12,0.77
958,16:35:4:829,14.14,0.63,0.71,0.8,1.51,1.89,2.08,3.87,1.17
959,16:35:5:834,16.95,1.38,1.62,1.26,2.02,0.63,1.73,0.66,3.62
960,16:35:6:839,26.37,3.22,2.08,1.01,1,1.26,1.24,0.57,1.38
961,16:35:7:841,21.62,2.03,1.78,1.74,1.55,1.36,1.31,1.1,0.64
962,16:35:8:850,20.7,1.66,4.03,2.27,3.18,1.34,1.76,1.68,2.62
963,16:35:9:854,21.43,0.91,2.57,0.79,1.6,0.53,0.48,5.67,2.22
964,16:35:10:858,20.93,1.02,2.44,1.08,2.55,3.49,1.18,1.95,4.89
965,16:35:11:858,25.3,1.65,4.58,1.43,0.65,1.33,1.27,2.41,1.47
966,16:35:12:861,20.01,1.44,0.86,0.7,3.7,0.59,0.58,5.13,1.77
967,16:35:13:865,22.73,1.9,1.95,2.06,1.56,1.7,2.13,2.86,1.85
968,16:35:14:874,27.84,2.37,1.39,1.19,1.82,1.29,2.97,2.56,0.42
969,16:35:15:881,18.51,0.97,3.02,2.58,2.07,1.9,1.84,1.82,0.4
970,16:35:16:888,8.37,0.39,3.95,3.29,2.09,2.68,2.43,3.83,2.11
971,16:35:17:889,28.14,2.26,4.83,0.53,1,1.32,0.38,1.63,1.38
972,16:35:18:891,24.72,1.53,0.54,0.48,0.55,0.46,0.35,0.25,0.47
973,16:35:19:891,21.48,0.49,4.67,3.15,2.97,3.03,2.23,2.12,0.25
974,16:35:20:897,19.83,0.97,3.05,2.74,1.32,2.2,5.4,1.27,0.26
975,16:35:21:906,20.02,0.48,3.42,1,0.62,3.91,4.14,1.26,0.37
976,16:35:22:908,19.75,0.48,0.37,0.52,0.72,2.75,7.19,0.64,2.05
977,16:35:23:917,17.28,0.59,0.28,0.69,0.42,2.57,6.46,2.37,0.89
978,16:35:24:924,13.65,0.8,0.59,0.69,8.79,0.26,0.76,1.21,2.19
979,16:35:25:929,27.45,2.97,0.98,0.67,1.11,1.22,2.99,0.59,2.7
980,16:35:26:938,23.09,4.39,2.41,1.36,1.19,0.72,0.33,0.29,0.49
981,16:35:27:940,14.51,1.6,3.83,2.56,2.41,2.35,3.19,1.96,1.08
982,16:35:28:940,16.05,1.65,3.74,1.14,0.97,2.11,1.75,0.55,2
983,16:35:29:942,30.14,3.52,1.52,0.67,1.2,0.73,0.26,0.91,1.39
984,16:35:30:950,24.92,2.13,1.69,1.73,1.11,1.21,1.3,0.99,2.01
985,16:35:31:956,27.82,3.6,4.64,4.82,4.01,2.03,2.93,1.8,0.97
986,16:35:32:960,23.09,1.3,3.09,3.87,1.91,3.16,1.87,1.78,0.36
987,16:35:33:963,22.48,2.68,3.94,3.44,3.09,1.63,3.69,1.96,2.44
988,16:35:34:964,25.43,2.64,1.31,3.91,2.94,2.4,1.36,4.33,2.12
989,16:35:35:968,28.88,2.66,2.09,1.89,2.51,3.94,3.04,1.15,1.31
990,16:35:36:972,23.43,1.42,3.61,3.39,2.65,1.5,2.58,1.32,2.81
991,16:35:37:978,29.02,2.97,3.84,4.37,2.73,1.99,2.94,2.43,0.26
992,16:35:38:987,9.27,0.48,1.91,5.85,1.74,1.47,1.33,1.72,2.37
993,16:35:39:991,30.08,3.74,3.1,2.93,3.45,2.41,2.75,3.44,1.3
994,16:35:40:994,26.1,2.22,0.87,0.6,0.47,0.46,0.46,0.48,2.27
995,16:35:42:000,30.7,3.04,4.05,2.72,3.52,2.63,2.43,3.13,2.85
996,16:35:43:004,31.97,3.02,5.29,2.37,4.05,1.73,1.56,1.61,1.08
997,16:35:44:004,23.62,2.48,4.89,3.66,2.65,2.93,3.74,2.68,2.1
998,16:35:45:009,20.89,2.05,3.69,2.93,3.23,2.95,4.3,4.66,0.86
999,16:35:46:013,20.28,1.51,2.34,3.42,4.04,1.74,2.15,0.74,0.32
1000,16:35:47:023,9.38,0.76,3.5,2.32,0.79,1.33,1.04,0.97,1.64
1001,16:35:48:028,21.17,2.16,2.79,2.62,2.94,0.5,1.5,0.59,1.09
1002,16:35:49:032,23.47,2.94,0.39,0.37,0.32,0.51,0.92,0.31,1.41
1003,16:35:50:037,20.1,2.37,2.44,1.98,2.1,1.58,1.57,1.62,1.68
1004,16:35:51:042,26.07,2.03,2.19,2.42,3.33,1.92,2.54,0.89,0.53
1005,16:35:52:047,12.15,1.34,2.83,1.57,1.58,1.35,1.48,0.97,2.47
1006,16:35:53:048,27.68,2.64,4.8,3.6,4.17,1.58,1.76,1.24,1.48
1007,16:35:54:049,17.4,2.04,1.06,1.01,0.61,0.74,0.57,0.57,0.9
1008,16:35:55:054,16.46,1.89,3.79,2.44,3.67,2.03,2.29,2.96,2.22
1009,16:35:56:056,26.74,2.78,3,1.18,0.58,1.52,1.83,0.93,1.96
1010,16:35:57:057,23.31,1.41,2.16,1.19,1.06,1.23,1.14,1.08,1.98
1011,16:35:58:059,25.45,2.05,3.47,2.97,2.84,2.8,1.84,1.96,2.07
1012,16:35:59:061,28.2,2.66,2.18,2.87,4.94,1.67,1.24,1.15,2.49
1013,16:36:0:069,30.19,2.89,3.91,2.5,2.48,2.33,2.19,2.13,2
1014,16:36:1:072,23.35,1.75,3.55,3.38,2.69,3.21,2.63,2.06,1.78
1015,16:36:2:075,28.54,3.08,5.55,2.77,4.73,2.39,2.83,2.19,2.87
1016,16:36:3:075,27.99,2.42,3.52,1.7,2.06,1.29,3.25,1.28,2.14
1017,16:36:4:077,27.59,2.36,4.22,3.35,3.3,2.21,2.08,2.74,2.65
1018,16:36:5:085,32.31,3.87,3.85,2.8,3.1,2.36,2.48,2.07,2.18
1019,16:36:6:085,29.64,3.37,3.7,3,3.48,2.92,2.05,1.96,1.82
1020,16:36:7:092,24.32,1.46,4.1,3.7,3.85,3.1,3.71,2.64,0.9
1021,16:36:8:094,13.97,0.99,3.96,2.63,3.31,2.8,3.11,2.67,2.94
1022,16:36:9:093,28.15,1.97,3.15,3.17,2.72,2.39,1.83,2.28,1.11
1023,16:36:10:097,24.52,1.49,1.46,1.11,1.14,0.91,0.96,0.87,1.7
1024,16:36:11:104,20.3,2.81,2.5,2.32,3.85,3.47,3.66,2.54,1.53
1025,16:36:12:105,26.93,1.87,2.35,2.92,4.5,2.52,4,1.38,1.36
1026,16:36:13:114,12.81,0.74,0.96,1.82,1.49,1.42,1.58,1.52,2.8
1027,16:36:14:115,31.66,3.41,3.33,4.18,2.51,2.26,3.26,2.89,1.37
1028,16:36:15:122,27.75,2.74,0.99,1.08,0.38,0.76,1.35,0.54,0.9
1029,16:36:16:125,16.01,1.86,3.46,3.45,3.98,3.65,2.75,3.24,1.1
1030,16:36:17:129,18.02,1.84,3.97,4.62,3.9,2.08,2.3,1.6,2.69
1031,16:36:18:133,30.26,3.44,1.57,2.17,1.29,1,0.86,1.05,2.85
1032,16:36:19:139,31.34,2.73,2.07,1.75,1.59,1.53,1.33,1.27,2.9
1033,16:36:20:142,32.89,4.05,3.94,3.09,3.56,2.91,2.6,2.6,2.35
1034,16:36:21:143,27,3.22,4.22,3.38,4.11,3.85,3.28,2.55,1.04
1035,16:36:22:146,20.76,0.6,4.37,3.63,3.86,2.99,3.2,3.63,2.01
1036,16:36:23:148,19.89,1.17,3.85,2,1.94,3.2,2.25,4.18,1.75
1037,16:36:24:154,18.58,1.13,1.48,2.54,0.57,5.57,2.57,0.73,0.46
1038,16:36:25:155,11.93,1.22,0.66,0.85,3.16,0.76,3.67,0.56,3.37
1039,16:36:26:164,31.72,2.98,1.63,1.21,1.88,0.95,1.94,0.91,2.55
1040,16:36:27:172,25.88,2.44,1.54,0.94,0.36,0.65,0.58,0.35,1.75
1041,16:36:28:180,28.03,2.03,3.86,3.81,3.08,2.85,3.34,3.6,2.91
1042,16:36:29:182,31.69,2.83,3.63,2.08,2.74,2.01,2.24,2.76,0.92
1043,16:36:30:183,24.53,2.84,3.65,2.92,3.75,3.67,3.91,2.1,0.16
1044,16:36:31:187,7.26,0.3,4.25,3.99,3.79,3.03,4.09,2.63,1.97
1045,16:36:32:191,27.4,2.45,2.66,1.26,2.63,3.15,3.72,1.28,2.5
1046,16:36:33:194,25,0.78,0.35,0.4,0.19,0.38,0.24,0.18,2.15
1047,16:36:34:194,19.4,0.74,3.87,3.02,3.4,2.45,2.96,2.42,3.06
1048,16:36:35:199,21.77,1.96,2.85,2.27,2.82,2.26,3.97,2.77,0.47
1049,16:36:36:206,14.71,1.38,1.95,0.91,0.53,2.64,0.57,2.9,1.71
1050,16:36:37:209,24.34,2.05,2.62,2.48,2.12,0.79,0.73,1.49,2.69
1051,16:36:38:217,30.44,3.1,0.76,0.91,0.45,1.1,1.73,0.88,3.41
1052,16:36:39:223,33.11,3.36,2.61,1.85,1.77,2.19,2.73,3.11,3.24
1053,16:36:40:230,32.02,3.78,4.07,2.95,3.01,3.76,2.9,2.68,3.56
1054,16:36:41:238,31.01,2.95,4.07,3.74,3.27,3.63,3.56,3.21,3.47
1055,16:36:42:241,35.87,3.94,4.39,3.45,3.15,3.3,2.89,3.09,1.61
1056,16:36:43:248,25.26,2.4,3.88,3.43,2.87,2.97,3.21,2.95,0.51
1057,16:36:44:256,19.24,1.49,4.12,4.38,3.85,3.69,4.37,3.97,2.22
1058,16:36:45:264,20.98,2.98,3.78,2.89,1.26,2.46,3.5,1.63,0.32
1059,16:36:46:269,17.98,0.58,5.87,0.83,1.34,0.88,0.31,0.52,0.31
1060,16:36:47:274,17.88,0.85,2.66,0.9,2.19,1.66,1.71,0.36,0.77
1061,16:36:48:277,21.07,1.84,1.39,4.22,1.5,0.33,1.18,0.39,0.64
1062,16:36:49:281,23.09,2.88,0.44,6.48,0.5,0.54,0.56,0.6,2.96
1063,16:36:50:285,26.66,3.01,1.64,3.55,1.14,1.96,2.32,1.15,1.98
1064,16:36:51:291,27.9,2.56,1.62,2.62,5.01,1.26,1.28,0.96,1
1065,16:36:52:296,19.25,1.36,2.18,1.76,1.77,1.78,5.98,2.09,0.81
1066,16:36:53:300,21.28,2.61,3.47,2.06,2.15,3.92,4.1,1.93,1.57
1067,16:36:54:307,21.71,2.51,1.65,0.81,0.4,3.1,1.72,1.75,0.37
1068,16:36:55:309,22.63,2.53,1.18,1.33,1.47,2.52,1.81,2.4,0.24
1069,16:36:56:313,18.92,0.72,2.56,2.26,1.77,1.54,0.57,1.94,0.17
1070,16:36:57:322,7.72,0.36,2.17,4.37,2.07,1.55,1.65,0.81,2.81
1071,16:36:58:323,27.87,2.36,0.91,1.91,4.03,0.79,1.87,0.7,1.85
1072,16:36:59:326,33.61,2.75,0.24,0.68,0.27,0.31,0.19,0.3,6.43
1073,16:37:0:331,30.75,2.89,3,3.68,3.2,3.14,2.21,2.25,0.99
1074,16:37:1:335,28.71,0.67,4.18,2.81,2.78,5.71,5.63,6.21,2.36
1075,16:37:2:344,28.18,2.59,3.22,1.69,1.09,4.03,6.86,2.79,2.14
1076,16:37:3:349,27.62,0.49,1.83,5.02,5.58,2.8,6.16,2.49,5.58
1077,16:37:4:351,29.69,3.26,1.26,4.58,4.16,3.31,3.28,3.95,2.26
1078,16:37:5:357,32.55,2.07,5.44,5.57,4.28,3.24,1.21,3.06,3.85
1079,16:37:6:364,28.68,0.99,1.41,1.48,3.65,3.98,6.72,1.47,3.75
1080,16:37:7:372,30.38,2.34,3.13,4.17,3.45,4.7,8.22,2.74,1.79
1081,16:37:8:375,28.59,3.37,2.02,0.5,6.35,6.61,3.83,2.12,5.11
1082,16:37:9:376,30.57,2.69,2,3.16,3.53,3.16,6.82,3.25,1.6
1083,16:37:10:377,31.65,2.55,1.62,5.77,3.77,3.5,4.19,2.07,2.63
1084,16:37:11:383,28.37,1.13,4.77,3.55,1.1,4.64,3.82,2.31,5.29
1085,16:37:12:384,31.91,3.48,6.83,2.23,2.05,6.47,3.21,4.78,4.01
1086,16:37:13:389,27.5,2.56,0.64,3.49,4.76,3.63,6.58,3.02,1.29
1087,16:37:14:396,29.15,1.41,2.09,3.22,4.39,4.35,4.34,2.89,4.65
1088,16:37:15:396,29.51,2.09,1.11,2.11,6.72,3.67,1.7,2.23,1.83
1089,16:37:16:396,26.85,1.69,3.5,3.1,3.83,2.35,8.04,3.17,2.25
1090,16:37:17:400,26.33,0.6,7.5,2.58,1.28,0.59,3.58,5.29,6.58
1091,16:37:18:402,27.9,1.27,3.09,0.61,0.96,7.88,3.42,4.21,3.89
1092,16:37:19:409,31.85,2.44,0.58,4.1,4.42,1.67,3.65,6.07,2.07
1093,16:37:20:412,29.33,2.42,0.75,7.87,3.67,3.09,0.87,0.82,5.86
1094,16:37:21:415,29.84,1.6,4,2.29,4.72,6.63,1.31,4,2.75
1095,16:37:22:420,28.22,0.87,2.68,4.57,2.42,5.33,5.57,2.04,2.54
1096,16:37:23:421,26.72,3.06,3.11,2.05,2.47,4.19,4.21,3.92,2.42
1097,16:37:24:427,28.54,1.66,1.37,4.96,2.81,4.25,4.05,4.12,0.22
1098,16:37:25:429,28.81,1.95,4.92,4.34,1.52,3.77,1.71,2.03,1.85
1099,16:37:26:434,27.94,2.87,1.94,3.6,2.53,6.5,2.74,4.13,5.46
1100,16:37:27:438,27.35,1.6,6.4,2.38,4.32,3.4,5.54,2.35,2.01
1101,16:37:28:439,28,2.63,3.21,4.18,1.89,7.38,1.69,2.45,2.35
1102,16:37:29:443,31.68,4.62,1.9,2.9,5.97,4.87,0.75,0.67,1.9
1103,16:37:30:444,30.34,3.58,3.74,1.03,3.57,1.17,5.91,5.18,5.98
1104,16:37:31:447,30.32,3.48,1.44,5.99,5.03,3.54,1.43,4.65,3.57
1105,16:37:32:449,27.95,2.4,1.91,5.95,3.41,5.36,4.53,1.89,1.52
1106,16:37:33:458,26.41,3.68,3.34,0.71,1.7,2.43,5.63,4.49,1.12
1107,16:37:34:463,28.89,2.6,3.33,2.51,2.35,6.24,3.06,1.27,2.26
1108,16:37:35:465,29.37,2.12,1.72,5.08,1.78,0.36,4.07,5.5,3.49
1109,16:37:36:471,27.58,3.66,3.35,0.55,0.82,3.91,8.84,4.48,0.82
1110,16:37:37:479,27.84,0.97,3.52,4.09,2.59,5.89,5.08,1.57,2.62
1111,16:37:38:483,26.89,2.75,1.45,1.34,1.59,3.77,5.28,4.83,2.7
1112,16:37:39:484,31.72,2.84,4.3,2.94,2.46,4.95,8.75,0.21,2.64
1113,16:37:40:486,31.5,3.09,4.33,3.37,1.66,3.4,3.34,2.68,3.05
1114,16:37:41:488,27.94,1.22,1.42,2.28,5.63,4.79,5.13,4.32,4.27
1115,16:37:42:488,31.94,3.46,2.35,3.8,4.56,2.79,5.72,4.44,3.18
1116,16:37:43:492,27.06,3.92,3.62,4.76,5.07,3.04,3.46,1.24,0.79
1117,16:37:44:493,27.28,2.58,3.64,3.03,3.01,3.59,5.03,4.63,0.79
1118,16:37:45:498,29.15,3.81,1.83,2.42,4.57,2.99,2.15,2.79,2.91
1119,16:37:46:501,26.98,1.48,3.32,5.39,3.65,2.56,3.3,2.46,1.73
1120,16:37:47:501,27.64,1.86,2.25,2.07,5.31,3.05,6.52,3.16,1.36
1121,16:37:48:510,27.64,3.74,3.99,1.55,4.57,2.76,5.36,1.64,1.2
1122,16:37:49:512,30.51,2.72,0.49,4.02,2.22,1.82,4.66,8.27,5.92
1123,16:37:50:512,31.67,2.46,2.47,2.53,1.21,2.31,7.23,4,5.56
1124,16:37:51:513,30.55,4.55,1.54,6.58,2.65,5.03,3.78,4.6,5.93
1125,16:37:52:515,27.73,5.46,2.24,2.88,5.55,3.7,5.73,1.53,2.5
1126,16:37:53:518,28.44,6.2,2.83,3.16,4.33,3.59,2.18,1.55,2.93
1127,16:37:54:526,28.12,1.45,1.96,0.5,1.29,3.04,3.17,3.62,3.2
1128,16:37:55:526,30.45,4.24,2.16,0.39,1.01,4.68,5.61,3.32,2.65
1129,16:37:56:528,28.19,0.96,4.58,0.87,0.35,5.27,5.92,4.11,8.51
1130,16:37:57:530,25.28,1.2,1.94,1.05,1.46,6.42,5,5.27,0.34
1131,16:37:58:535,21.44,1.9,0.56,1.95,5.02,4.24,6.4,3.74,1.35
1132,16:37:59:540,23.93,0.92,2.96,0.49,2.29,0.59,1.53,3.6,1.79
1133,16:38:0:541,23.82,2.35,3.19,3.67,0.38,3.59,0.74,1.14,1.09
1134,16:38:1:541,23.57,4.64,1.13,4.52,0.91,3.67,1.86,3.86,2.27
1135,16:38:2:548,19.43,2.31,2.62,1.57,1.82,6.35,0.55,1.47,1.3
1136,16:38:3:551,19.9,0.53,3.01,1.22,0.86,2.04,0.53,4.65,2.63
1137,16:38:4:560,19.65,1.21,4.32,0.52,1.28,0.65,0.23,0.81,4.64
1138,16:38:5:565,22.05,2.22,3.7,2.03,1.44,1.52,0.3,2.43,0.45
1139,16:38:6:566,18.97,0.43,6.39,0.38,0.25,0.35,0.13,1.72,0.22
1140,16:38:7:574,11.69,0.34,1.5,0.52,2.98,2.52,0.37,1.43,1.75
1141,16:38:8:583,21.33,1.84,2.37,0.4,0.19,7.77,0.25,0.79,6.28
1142,16:38:9:591,32.11,3.03,0.51,0.26,1.6,2.02,0.3,0.48,1.06
1143,16:38:10:600,31.19,2.8,2.09,2.35,2.11,2.28,1.96,1.91,0.71
1144,16:38:11:602,29.3,2.56,2.36,4.55,3.2,1.66,3.95,5.08,3.76
1145,16:38:12:608,34.91,2.96,7.27,5.1,5.84,1.53,3.2,2.1,3.74
1146,16:38:13:611,29.2,2.79,5.1,2.01,6.57,5.75,1.08,2.35,4.47
1147,16:38:14:615,28.33,1.44,5.57,4.9,5.22,3.55,4.21,3.41,2.13
1148,16:38:15:618,29.71,4.68,3.55,1.58,2.89,4.51,1.23,5.86,1.63
1149,16:38:16:627,27.15,0.92,4.38,2.14,2.81,3.09,1.39,5.67,0.37
1150,16:38:17:631,27.61,2.79,8.22,4.42,1.83,3.09,0.85,2.09,2.67
1151,16:38:18:638,29.68,3.33,10.1,1.38,0.81,2.58,1.83,4.9,2.22
1152,16:38:19:646,29.84,1.6,7.12,2.31,4.75,6.17,0.56,0.47,2.26
1153,16:38:20:651,29.43,5.03,1.57,1.35,3.95,4.55,7.42,1.96,3.61
1154,16:38:21:657,29.38,1.92,1.85,4.18,2.23,4.07,5.11,5.81,5.64
1155,16:38:22:659,27.71,5.14,4.3,3.59,3.37,2.64,2.29,3.85,1.33
1156,16:38:23:661,28.07,1.88,1.95,5.29,4.02,1.74,6.13,2.21,2.83
1157,16:38:24:669,28.37,1.31,1.92,1.48,0.45,1.17,7.29,1.79,2.66
1158,16:38:25:678,28.99,2.84,3.21,6.59,2.66,1.37,7.5,0.63,2.67
1159,16:38:26:680,27.56,0.84,4.18,2.87,5.44,4.03,0.48,4.25,0.31
1160,16:38:27:685,27.8,4.22,3.9,1.81,1.09,4.9,6.18,3.41,4.91
1161,16:38:28:693,28.26,1.29,4.21,0.92,1.35,4.68,5.87,3.97,4.09
1162,16:38:29:697,30.03,2.22,1.5,0.61,2.57,5.71,4.87,5.27,1.52
1163,16:38:30:697,28.87,4.06,6.74,2.7,2.73,3.84,2.54,0.47,1
1164,16:38:31:704,28.22,2.58,7.71,2.8,3.45,2.9,1.77,2.18,3.26
1165,16:38:32:705,27.29,3.99,6.05,1.77,2.58,6.48,2.11,1.75,3.6
1166,16:38:33:707,27.36,0.75,5.87,1.47,1.64,4.47,6.25,2.25,0.42
1167,16:38:34:707,28.6,2.22,4.26,2.93,1.46,2.26,3.76,2.07,1.66
1168,16:38:35:715,28.53,2.09,2.88,1.63,3,6.07,3.57,2.75,2.1
1169,16:38:36:718,27.78,5.36,2.4,4.58,2.24,3.52,5.32,4.61,0.95
1170,16:38:37:724,28.34,3.25,3,3.98,5.37,1.87,0.42,7.9,2.36
1171,16:38:38:726,27.94,1.65,3.88,3.9,1.33,1.99,2.59,3.47,4.23
1172,16:38:39:729,32.29,3.41,3.41,1.43,2.56,7.82,4.94,1.03,3.44
1173,16:38:40:735,29.71,6.08,2.6,4.05,2.78,5.82,3.99,1.96,3.39
1174,16:38:41:744,30.78,4.16,4.23,2.62,4.53,2.35,6.18,2.01,1.12
1175,16:38:42:753,29.66,2.57,6.06,1.75,0.84,3.81,4.51,1.06,1.57
1176,16:38:43:758,27.82,2.04,4.11,2.43,2.9,2.04,6.22,3.48,3
1177,16:38:44:760,28.26,1.69,3.34,5.03,3.32,2.21,4.9,5.38,2.48
1178,16:38:45:770,29.12,2.13,2.7,3.87,0.47,4.23,5.2,4.42,4.73
1179,16:38:46:773,27.54,1.37,1.89,5.15,5.18,2.56,2.56,3.15,2.71
1180,16:38:47:780,27.94,3.99,2.78,3.12,2.69,7.1,3.83,2.34,3.08
1181,16:38:48:779,27.2,2.16,2.85,2.33,2.34,3.63,4.96,2.35,5.07
1182,16:38:49:788,29.74,2.79,2.47,0.95,1.75,3.27,5.41,4.36,4.82
1183,16:38:50:793,31.13,4.8,4.16,2.79,0.82,4.42,5.67,0.72,3.52
1184,16:38:51:802,31.68,5.7,0.83,3.48,1.67,3.48,3.39,6.4,2.1
1185,16:38:52:804,27.3,3.44,6.62,3.27,2.8,2.6,1.48,2.43,3.46
1186,16:38:53:813,26.38,4.22,6.78,1.36,3.61,2.09,3.2,3.25,2.9
1187,16:38:54:816,26.14,2.13,4.4,4.07,2.13,2.4,4.6,2.06,4.74
1188,16:38:55:820,29.51,2.01,3.86,1.67,2.17,3.55,0.51,4.63,1.86
1189,16:38:56:822,27.46,0.75,5.58,1.08,3.76,1.66,1.89,4.38,1.24
1190,16:38:57:824,27.2,1.78,5.97,2.19,3.37,0.73,4.53,4.45,5.06
1191,16:38:58:829,27.04,1.7,6.42,2.22,0.53,6.31,4.7,2.38,4.38
1192,16:38:59:834,29.25,4.06,1.39,4.78,3.58,4.69,6.05,1.43,3.4
1193,16:39:0:838,30.39,3.44,2.79,1.19,3.05,5.45,2.86,2.73,2.81
