1788523569685,3506902277
1788523570690,3509532275
1788523571695,3512276164
1788523572699,3514771519
1788523573705,3517500150
1788523574712,3520407369
1788523575718,3523105910
1788523576725,3526986881
1788523577732,3531515434
1788523578739,3537191750
1788523579745,3540725799
1788523580752,3545967545
1788523581757,3555223381
1788523582762,3561815954
1788523583768,3564740752
1788523584775,3568881366
1788523585782,3575408815
1788523586788,3586349888
1788523587795,3593306108
1788523588800,3599825501
1788523589804,3608061747
1788523590808,3613685695
1788523591813,3620369332
1788523592815,3628697924
1788523593820,3637139431
1788523594826,3642983776
1788523595833,3647136964
1788523596840,3650665886
1788523597847,3658547152
1788523598853,3667244396
1788523599859,3675265249
1788523600864,3682536165
1788523601869,3687722309
1788523602872,3693710087
1788523603879,3699315053
1788523604885,3704710547
1788523605891,3711335713
1788523606895,3717291387
1788523607902,3729181371
1788523608908,3734312095
1788523609915,3739435861
1788523610921,3744224606
1788523611928,3751870339
1788523612933,3756364285
1788523613940,3758672262
1788523614947,3761089004
1788523615954,3763423959
1788523616961,3765749453
1788523617968,3768076169
1788523618975,3770417471
1788523619982,3772758408
1788523620989,3775137186
1788523621996,3777470249
1788523623003,3779821378
1788523624010,3782152366
1788523625016,3784475907
1788523626023,3786808909
1788523627030,3789133488
1788523628037,3791484129
1788523629044,3793812919
1788523630049,3808326066
1788523631052,3839966732
1788523632054,3877051659
1788523633056,3886315063
1788523634057,3922138824
1788523635061,3947152248
1788523636066,3976146193
1788523637068,4019517969
1788523638069,4058294481
1788523639071,4086099524
1788523640072,4120953378
1788523641074,4134133398
1788523642076,4168464304
1788523643077,4190105789
1788523644079,4214481398
1788523645081,4258137719
1788523646083,4310132276
1788523647085,4361990420
1788523648086,4404730972
1788523649088,4449150902
1788523650090,4477515698
1788523651092,4527507391
1788523652094,4585096416
1788523653096,4641221272
1788523654098,4693403573
1788523655100,4745178282
1788523656102,4804695158
1788523657104,4849743810
1788523658105,4884652046
1788523659107,4930367749
1788523660109,4985727776
1788523661111,5045423729
1788523662112,5091308499
1788523663114,5140814293
1788523664116,5195843937
1788523665118,5249739490
1788523666120,5303914949
1788523667122,5354838098
1788523668124,5401300869
1788523669126,5455884165
1788523670128,5488492113
1788523671130,5524248003
1788523672132,5555662169
1788523673133,5600403936
1788523674135,5639339445
1788523675138,5663034635
1788523676143,5668883803
1788523677146,5685703279
1788523678151,5692993604
1788523679156,5701471854
1788523680160,5735381923
1788523681164,5774321094
1788523682165,5821777515
1788523683167,5869636218
1788523684169,5904788167
1788523685172,5915774833
1788523686177,5941386279
1788523687178,6001684098
1788523688181,6066183750
1788523689184,6127140015
1788523690189,6183306009
1788523691191,6235549100
1788523692194,6287046954
1788523693195,6332594018
1788523694197,6371856734
1788523695199,6426797939
1788523696201,6462302059
1788523697203,6500613180
1788523698205,6554517400
1788523699207,6613710546
1788523700209,6667556539
1788523701211,6716379290
1788523702213,6742596996
1788523703215,6773250116
1788523704216,6810615865
1788523705218,6851823401
1788523706219,6894381215
1788523707221,6927753138
1788523708223,6952447289
1788523709226,6955074785
1788523710232,6985453186
1788523711233,7026618425
1788523712235,7087161239
1788523713237,7151046939
1788523714241,7217306535
1788523715244,7286936728
1788523716248,7356537441
1788523717252,7425837374
1788523718254,7494899453
1788523719256,7565090191
1788523720258,7635301071
1788523721260,7706174913
1788523722262,7777107531
1788523723264,7848038502
1788523724267,7918190544
1788523725268,7987690183
1788523726271,8057417727
1788523727273,8127726507
1788523728275,8196587598
1788523729277,8265809833
1788523730280,8335664573
1788523731282,8405883876
1788523732284,8476500455
1788523733286,8547161896
1788523734288,8617808321
1788523735290,8688195165
1788523736293,8757028668
1788523737295,8827009263
1788523738297,8898307237
1788523739299,8969667650
1788523740301,9040943041
1788523741303,9112258288
1788523742307,9183512622
1788523743309,9254506215
1788523744311,9325417716
1788523745314,9396280816
1788523746316,9467055048
1788523747319,9538228084
1788523748332,9610072566
1788523749334,9681135433
1788523750336,9752300412
1788523751339,9823366514
1788523752341,9894459960
1788523753344,9965463624
1788523754346,10036571657
1788523755348,10107713443
1788523756350,10178784000
1788523757352,10249451300
1788523758354,10319543894
1788523759357,10388548295
1788523760359,10457293175
1788523761361,10524976351
1788523762363,10591825179
1788523763365,10658329159
1788523764367,10720299216
1788523765372,10776877867
1788523766373,10826340631
1788523767375,10889293168
1788523768377,10949240036
1788523769379,11008439713
1788523770380,11072534764
1788523771383,11134029480
1788523772385,11196296410
1788523773387,11260152875
1788523774389,11324963683
1788523775391,11389139361
1788523776393,11443933838
1788523777395,11495066702
1788523778397,11548645667
1788523779399,11613833610
1788523780401,11678812997
1788523781403,11742431059
1788523782405,11805908192
1788523783407,11866770768
1788523784411,11928550395
1788523785413,11983109704
1788523786415,12039684327
1788523787420,12102239464
1788523788422,12163478688
1788523789425,12220865381
1788523790426,12278649718
1788523791429,12327566463
1788523792430,12359532934
1788523793432,12409500030
1788523794434,12455519200
1788523795436,12500761149
1788523796437,12552958342
1788523797439,12597660132
1788523798440,12646380283
1788523799442,12689000719
1788523800444,12708687985
1788523801446,12754822328
1788523802447,12792824244
1788523803449,12853426872
1788523804451,12918900460
1788523805455,12986733233
1788523806457,13056936727
1788523807459,13127109827
1788523808461,13197104032
1788523809463,13266734042
1788523810468,13336927222
1788523811470,13406557964
1788523812472,13477104170
1788523813475,13547654832
1788523814477,13619821273
1788523815479,13691647566
1788523816483,13764452372
1788523817485,13834882917
1788523818487,13906387617
1788523819490,13976782517
1788523820492,14043710263
1788523821494,14114837889
1788523822496,14187077206
1788523823502,14259937859
1788523824506,14333328418
1788523825508,14405826646
1788523826511,14478884259
1788523827515,14551077495
1788523828517,14624215308
1788523829519,14696814670
1788523830521,14769824005
1788523831526,14842588162
1788523832530,14914218899
1788523833532,14986610132
1788523834534,15059534079
1788523835536,15131275045
1788523836538,15202854818
1788523837540,15274780842
1788523838543,15346702716
1788523839546,15419027177
1788523840549,15491872266
1788523841552,15563536512
1788523842554,15634720961
1788523843556,15706516187
1788523844559,15777047074
1788523845565,15849398939
1788523846571,15921494824
1788523847574,15993614695
1788523848579,16067043890
1788523849582,16137326608
1788523850584,16208864083
1788523851586,16279305370
1788523852588,16348564714
1788523853590,16415208526
1788523854592,16483269265
1788523855594,16549338370
1788523856597,16614573494
1788523857599,16679576684
1788523858601,16746387304
1788523859603,16812053518
1788523860606,16882042963
1788523861608,16944465472
1788523862610,17010878571
1788523863612,17077286116
1788523864615,17144097529
1788523865617,17207684769
1788523866619,17267813277
1788523867621,17324593527
1788523868623,17387151350
1788523869626,17452681334
1788523870628,17514176660
1788523871630,17579676980
1788523872633,17645992484
1788523873635,17708977125
1788523874637,17765026726
1788523875639,17826616167
1788523876641,17884316703
1788523877643,17936370220
1788523878645,17991887900
1788523879648,18040095052
1788523880651,18083522431
1788523881652,18131224580
1788523882654,18182936056
1788523883656,18229716698
1788523884658,18271309365
1788523885659,18305920849
1788523886661,18346257110
1788523887663,18386546619
1788523888665,18431959894
1788523889666,18482018725
1788523890668,18530120287
1788523891670,18578899825
1788523892672,18622258174
1788523893673,18666804873
1788523894675,18708470416
1788523895676,18747583353
1788523896678,18781984144
1788523897680,18821618503
1788523898681,18859920590
1788523899683,18903929205
1788523900684,18944991905
1788523901686,18986153421
1788523902688,19021314708
1788523903690,19057282939
1788523904691,19095226323
1788523905693,19130838659
1788523906694,19165492195
1788523907696,19203663912
1788523908697,19236621530
1788523909699,19268780749
1788523910701,19300160247
1788523911702,19323385529
1788523912704,19346867525
1788523913707,19349274867
1788523914714,19351575032
1788523915721,19353876723
1788523916728,19356173592
1788523917735,19358624636
1788523918742,19360921016
1788523919749,19363243948
1788523920756,19365602645
1788523921763,19368044228
1788523922770,19370344454
1788523923777,19372646511
1788523924784,19374946737
1788523925790,19377247513
1788523926797,19379551035
1788523927804,19381852176
1788523928811,19384151365
1788523929818,19386460868
1788523930825,19388765122
1788523931831,19391067790
1788523932838,19393369542
1788523933845,19395675200
1788523934852,19397978478
1788523935859,19400277300
1788523936865,19402579540
1788523937872,19404881536
1788523938879,19407182495
1788523939886,19409483148
1788523940893,19411787891
1788523941900,19414087873
1788523942907,19416510535
1788523943914,19418812043
1788523944920,19421173121
1788523945927,19423472065
1788523946934,19426477184
1788523947941,19428894903
1788523948948,19431197509
1788523949954,19433498895
1788523950961,19443718412
1788523951968,19451206491
